,Sample_ID,Run_ID,Release_version,Sex,Body_site
2363,SRS483260,SRR996273,2.0,male ,antecubital fossa 
2364,SRS483261,SRR996222,2.0,male ,antecubital fossa 
2365,SRS483261,SRR996274,2.0,male ,antecubital fossa 
2384,SRS483271,SRR996284,2.0,male ,antecubital fossa 
2385,SRS483271,SRR996293,2.0,male ,antecubital fossa 
2420,SRS483289,SRR996311,2.0,male ,antecubital fossa 
2421,SRS483289,SRR996383,2.0,male ,antecubital fossa 
2430,SRS483294,SRR996316,2.0,male ,antecubital fossa 
2431,SRS483294,SRR996388,2.0,male ,antecubital fossa 
2438,SRS483298,SRR996321,2.0,male ,antecubital fossa 
2439,SRS483298,SRR996393,2.0,male ,antecubital fossa 
2442,SRS483300,SRR996322,2.0,male ,antecubital fossa 
2443,SRS483300,SRR996394,2.0,male ,antecubital fossa 
2462,SRS483310,SRR996332,2.0,male ,antecubital fossa 
2463,SRS483310,SRR996404,2.0,male ,antecubital fossa 
2464,SRS483311,SRR996333,2.0,male ,antecubital fossa 
2465,SRS483311,SRR996405,2.0,male ,antecubital fossa 
2466,SRS483312,SRR996334,2.0,male ,antecubital fossa 
2467,SRS483312,SRR996406,2.0,male ,antecubital fossa 
2468,SRS483313,SRR996335,2.0,male ,antecubital fossa 
2469,SRS483313,SRR996407,2.0,male ,antecubital fossa 
2476,SRS483317,SRR996339,2.0,male ,antecubital fossa 
2477,SRS483317,SRR996411,2.0,male ,antecubital fossa 
2478,SRS483318,SRR996340,2.0,male ,antecubital fossa 
2479,SRS483318,SRR996412,2.0,male ,antecubital fossa 
2486,SRS483322,SRR996344,2.0,male ,antecubital fossa 
2487,SRS483322,SRR996416,2.0,male ,antecubital fossa 
2488,SRS483323,SRR996345,2.0,male ,antecubital fossa 
2489,SRS483323,SRR996417,2.0,male ,antecubital fossa 
2528,SRS483343,SRR996365,2.0,male ,antecubital fossa 
2529,SRS483343,SRR996437,2.0,male ,antecubital fossa 
2534,SRS483346,SRR996368,2.0,male ,antecubital fossa 
2535,SRS483346,SRR996440,2.0,male ,antecubital fossa 
2540,SRS483349,SRR996371,2.0,male ,antecubital fossa 
2541,SRS483349,SRR996443,2.0,male ,antecubital fossa 
2546,SRS483368,SRR996478,2.0,male ,antecubital fossa 
2547,SRS483368,SRR996513,2.0,male ,antecubital fossa 
2548,SRS483368,SRR996548,2.0,male ,antecubital fossa 
2549,SRS483368,SRR996583,2.0,male ,antecubital fossa 
2550,SRS483369,SRR996479,2.0,male ,antecubital fossa 
2551,SRS483369,SRR996514,2.0,male ,antecubital fossa 
2552,SRS483369,SRR996549,2.0,male ,antecubital fossa 
2553,SRS483369,SRR996584,2.0,male ,antecubital fossa 
2566,SRS483373,SRR996483,2.0,male ,antecubital fossa 
2567,SRS483373,SRR996518,2.0,male ,antecubital fossa 
2568,SRS483373,SRR996553,2.0,male ,antecubital fossa 
2569,SRS483373,SRR996588,2.0,male ,antecubital fossa 
2570,SRS483374,SRR996484,2.0,male ,antecubital fossa 
2571,SRS483374,SRR996519,2.0,male ,antecubital fossa 
2572,SRS483374,SRR996554,2.0,male ,antecubital fossa 
2573,SRS483374,SRR996589,2.0,male ,antecubital fossa 
2586,SRS483378,SRR996488,2.0,male ,antecubital fossa 
2587,SRS483378,SRR996523,2.0,male ,antecubital fossa 
2588,SRS483378,SRR996558,2.0,male ,antecubital fossa 
2589,SRS483378,SRR996593,2.0,male ,antecubital fossa 
2590,SRS483379,SRR996489,2.0,male ,antecubital fossa 
2591,SRS483379,SRR996524,2.0,male ,antecubital fossa 
2592,SRS483379,SRR996559,2.0,male ,antecubital fossa 
2593,SRS483379,SRR996594,2.0,male ,antecubital fossa 
2606,SRS483383,SRR996493,2.0,male ,antecubital fossa 
2607,SRS483383,SRR996528,2.0,male ,antecubital fossa 
2608,SRS483383,SRR996563,2.0,male ,antecubital fossa 
2609,SRS483383,SRR996598,2.0,male ,antecubital fossa 
2610,SRS483384,SRR996494,2.0,male ,antecubital fossa 
2611,SRS483384,SRR996529,2.0,male ,antecubital fossa 
2612,SRS483384,SRR996564,2.0,male ,antecubital fossa 
2613,SRS483384,SRR996599,2.0,male ,antecubital fossa 
2626,SRS483388,SRR996498,2.0,male ,antecubital fossa 
2627,SRS483388,SRR996533,2.0,male ,antecubital fossa 
2628,SRS483388,SRR996568,2.0,male ,antecubital fossa 
2629,SRS483388,SRR996603,2.0,male ,antecubital fossa 
2630,SRS483389,SRR996499,2.0,male ,antecubital fossa 
2631,SRS483389,SRR996534,2.0,male ,antecubital fossa 
2632,SRS483389,SRR996569,2.0,male ,antecubital fossa 
2633,SRS483389,SRR996604,2.0,male ,antecubital fossa 
2642,SRS483392,SRR996503,2.0,male ,antecubital fossa 
2643,SRS483392,SRR996538,2.0,male ,antecubital fossa 
2644,SRS483392,SRR996573,2.0,male ,antecubital fossa 
2645,SRS483392,SRR996608,2.0,male ,antecubital fossa 
2650,SRS483394,SRR996504,2.0,male ,antecubital fossa 
2651,SRS483394,SRR996539,2.0,male ,antecubital fossa 
2652,SRS483394,SRR996574,2.0,male ,antecubital fossa 
2653,SRS483394,SRR996609,2.0,male ,antecubital fossa 
2666,SRS483398,SRR996509,2.0,male ,antecubital fossa 
2667,SRS483398,SRR996544,2.0,male ,antecubital fossa 
2668,SRS483398,SRR996579,2.0,male ,antecubital fossa 
2669,SRS483398,SRR996614,2.0,male ,antecubital fossa 
